host_since,name,neighbourhood,property_type,review_scores_rating_bin,room_type,zipcode,beds,number_of_records,number_of_reviews,price,review_scores_rating
9/27/2011,Relax in Brooklyn or party in NYC 1,Brooklyn,Apartment,90.0,Private room,11212.0,2.0,1,0,48,94.0
9/27/2011,Relax in Brooklyn or party in NYC 2,Brooklyn,Apartment,90.0,Private room,11212.0,2.0,1,0,47,94.0
9/27/2011,The New Big Apple (Brooklyn),Brooklyn,Apartment,90.0,Private room,11216.0,2.0,1,0,101,94.0
9/27/2011,spacious bright room with view.,Brooklyn,Apartment,90.0,Private room,11216.0,1.0,1,0,95,94.0
9/27/2011,Beautiful Room Near Prospect Park,Brooklyn,Apartment,100.0,Private room,11226.0,1.0,1,1,65,100.0
9/27/2011,Gorgeous Room Near Prospect Park,Brooklyn,Apartment,80.0,Private room,11226.0,1.0,1,4,69,80.0
9/27/2011,Fully Equiped Man Cave Plus,Brooklyn,Apartment,90.0,Private room,11238.0,1.0,1,0,59,94.0
9/27/2011,Love 2 Live in New York City,Brooklyn,Apartment,95.0,Private room,11238.0,2.0,1,6,69,96.0
9/27/2011,NYC - Home away from Home,Brooklyn,Apartment,100.0,Private room,11238.0,1.0,1,1,79,100.0
9/27/2011,The Feel of being Home-Double Room,Brooklyn,Apartment,95.0,Private room,11238.0,3.0,1,2,109,97.0
9/27/2011,"Delightful,Private,Brooklyn studio",Brooklyn,Bed & Breakfast,95.0,Private room,11221.0,1.0,1,141,99,95.0
9/28/2011,Feel like you never leave your home,Brooklyn,House,85.0,Entire home/apt,11207.0,4.0,1,20,125,88.0
9/28/2011,LES/Nolita Walk-up - Great Location,Manhattan,Apartment,100.0,Entire home/apt,10002.0,1.0,1,6,143,100.0
9/28/2011,"Huge, sunny Studio in Union Square",Manhattan,Apartment,80.0,Entire home/apt,10003.0,1.0,1,6,175,80.0
9/28/2011,2BR NOLITA HOLIDAY near La Esquina,Manhattan,Apartment,95.0,Entire home/apt,10012.0,2.0,1,52,295,98.0
9/28/2011,Loft Space - W. Village/Meatpacking,Manhattan,Apartment,95.0,Entire home/apt,10014.0,1.0,1,57,150,96.0
9/28/2011,NYC Studio in Heart of Times Square,Manhattan,Apartment,90.0,Entire home/apt,10036.0,1.0,1,53,179,90.0
9/28/2011,Nolita Private Room near La Esquina,Manhattan,Apartment,95.0,Private room,10012.0,1.0,1,3,159,98.0
9/29/2011,Stunning true one bedroom abode!!,Manhattan,Apartment,90.0,Entire home/apt,10002.0,1.0,1,0,190,94.0
9/29/2011,Sun drenched Jane St apartment!,Manhattan,Apartment,85.0,Entire home/apt,10014.0,1.0,1,5,185,85.0
9/29/2011,NYC 10min to Midtown + Huge Terrace,Queens,Condominium,100.0,Entire home/apt,11106.0,1.0,1,4,165,100.0
9/29/2011,QUEEN Bed in Harlem Brownstone!!!!!,Manhattan,Apartment,90.0,Private room,10030.0,1.0,1,62,79,91.0
9/29/2011,LOVELY PRIVATE ROOM IN HUGE APT!,Manhattan,Apartment,100.0,Private room,10038.0,1.0,1,1,120,100.0
9/29/2011,New York Room Rental,Manhattan,Apartment,90.0,Private room,10075.0,1.0,1,0,180,94.0
9/29/2011,Sleep Comfy in Harlem Photo Studio!,Manhattan,Apartment,95.0,Shared room,10030.0,1.0,1,20,40,97.0
9/30/2011,1b prime N Williamsburg NYC,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,1,5,140,96.0
9/30/2011,Beautiful One Bedroom Apartment,Brooklyn,Apartment,90.0,Entire home/apt,11216.0,1.0,1,0,118,94.0
9/30/2011,"Tasteful, Cute 2 Bed LES Apartment!",Manhattan,Apartment,85.0,Entire home/apt,10002.0,2.0,1,26,215,89.0
9/30/2011,"East Village:Sunny, Spacious, Quiet",Manhattan,Apartment,95.0,Entire home/apt,10003.0,2.0,1,91,210,95.0
9/30/2011,BRIGHT AIRY MODERN QUIET 1 BR,Manhattan,Apartment,95.0,Entire home/apt,10009.0,1.0,1,35,125,98.0
9/30/2011,Madison Park - Private Home!,Manhattan,Apartment,60.0,Entire home/apt,10010.0,1.0,1,1,135,60.0
9/30/2011,Spacious Clean Home in KipsBay 1BR,Manhattan,Apartment,80.0,Entire home/apt,10010.0,2.0,1,1,240,80.0
9/30/2011,Triplex Loft Soho/Greenwich Village,Manhattan,Apartment,95.0,Entire home/apt,10012.0,1.0,1,7,250,97.0
9/30/2011,Modern studio in Midtown West,Manhattan,Apartment,100.0,Entire home/apt,10018.0,1.0,1,10,249,100.0
9/30/2011,Gorgeous giant room in lorimer loft,Brooklyn,Loft,100.0,Private room,11206.0,1.0,1,2,60,100.0
9/30/2011,Cozy Room In Trendy LES,Manhattan,Apartment,95.0,Private room,10002.0,1.0,1,29,145,97.0
9/30/2011,"Cute, Sunny Bedroom in LES Space!",Manhattan,Apartment,40.0,Private room,10002.0,1.0,1,1,95,40.0
9/30/2011,Great Bedroom in Heart of Chelsea,Manhattan,Apartment,90.0,Private room,10011.0,1.0,1,198,70,94.0
9/30/2011,Private Bedroom in Heart of Chelsea,Manhattan,Apartment,90.0,Private room,10011.0,1.0,1,211,65,94.0
9/30/2011,Quiet Room in Chelsea's Center,Manhattan,Apartment,90.0,Private room,10011.0,2.0,1,166,70,94.0
9/30/2011,A Private Bedroom TS/Theater Distr.,Manhattan,Apartment,80.0,Private room,10018.0,1.0,1,104,109,84.0
9/30/2011,Clean Room with Private bathroom,Manhattan,Apartment,95.0,Private room,10032.0,1.0,1,85,65,97.0
9/30/2011,Private Room With GREAT Location,Queens,Apartment,90.0,Private room,11101.0,2.0,1,24,70,92.0
9/30/2011,Low Cost Room With GREAT Location,Queens,Loft,95.0,Private room,11101.0,1.0,1,12,55,98.0
10/1/2011,HUGE 3 bedroom/2 bath Sunny Loft,Brooklyn,Apartment,95.0,Entire home/apt,11215.0,3.0,1,21,300,98.0
10/1/2011,unique apartment in bushwick + cat,Brooklyn,Apartment,80.0,Entire home/apt,11221.0,3.0,1,4,150,80.0
10/1/2011,Modern Luxury Apt- Lower East Side,Manhattan,Apartment,100.0,Entire home/apt,10002.0,1.0,1,6,230,100.0
10/1/2011,Spacious & Affordable Entire Apt!,Manhattan,Apartment,100.0,Entire home/apt,10029.0,2.0,1,1,150,100.0
10/1/2011,Cute private room // bushwick,Brooklyn,Apartment,85.0,Private room,11221.0,1.0,1,3,60,87.0
10/1/2011,simple large room // bushwick,Brooklyn,Apartment,90.0,Private room,11221.0,2.0,1,14,80,91.0
10/1/2011,Luxorious Couples Or Solo Dean,Queens,Dorm,95.0,Private room,11418.0,1.0,1,11,65,95.0
10/1/2011,Queens Finest Rooms/Master Bedroom,Queens,Dorm,90.0,Private room,11418.0,1.0,1,26,60,90.0
10/1/2011,Welcoming Small Comfortable Room!,Queens,Dorm,95.0,Private room,11418.0,1.0,1,26,50,95.0
10/1/2011,YOUR HOME AWAY FROM HOME,Queens,House,95.0,Private room,11412.0,1.0,1,17,65,95.0
10/2/2011,"Charming Williamsburg, Close to all",Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,1,12,190,98.0
10/2/2011,Vintage Jewel in Crown Heights,Brooklyn,Apartment,80.0,Entire home/apt,11213.0,1.0,1,2,95,80.0
10/2/2011,Sunny Ft Greene 2BR apt w patio!,Brooklyn,Apartment,95.0,Entire home/apt,11217.0,1.0,1,14,225,96.0
10/2/2011,LUXURIOUS 1BR APT NEXT TO THE PARK,Brooklyn,Apartment,90.0,Entire home/apt,11222.0,1.0,1,7,165,93.0
10/2/2011,"LES private apt, 1 bedroom & more",Manhattan,Apartment,95.0,Entire home/apt,10002.0,1.0,1,85,150,95.0
10/2/2011,STYLISH MIDTOWN STUDIO & TERRACE,Manhattan,Apartment,90.0,Entire home/apt,10017.0,1.0,1,55,190,92.0
10/2/2011,1BR Japanese style Zen Hideout,Queens,House,85.0,Entire home/apt,11377.0,2.0,1,57,129,87.0
10/2/2011,Charming bedroom in Manhattan,Manhattan,Apartment,90.0,Private room,10035.0,1.0,1,51,90,94.0
10/3/2011,"Best Location Off Bedford, Huge 2b!",Brooklyn,Apartment,95.0,Entire home/apt,11211.0,3.0,1,20,289,95.0
10/3/2011,Private Garden 2 Br,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,4.0,1,18,289,93.0
10/3/2011,Bright Park Slope 2 BR w/ Backyard,Brooklyn,Apartment,90.0,Entire home/apt,11215.0,3.0,1,26,210,93.0
10/3/2011,Hip Williamsburg 1 Br Garden Access,Brooklyn,House,90.0,Entire home/apt,11211.0,3.0,1,47,199,93.0
10/3/2011,"2Bed 1.5 Bath by Park sun, space",Manhattan,Apartment,80.0,Entire home/apt,10009.0,3.0,1,1,350,80.0
10/3/2011,Village Triplex Loft / Own Terrace!,Manhattan,Apartment,95.0,Entire home/apt,10011.0,1.0,1,29,475,99.0
10/3/2011,Cozy 1BR in a Luxury Building,Manhattan,Apartment,90.0,Entire home/apt,10011.0,1.0,1,0,276,94.0
10/3/2011,The Heart of Greenwich Village NYC,Manhattan,Apartment,95.0,Entire home/apt,10012.0,1.0,1,118,250,96.0
10/3/2011,Charming 2 Bdrm UWS w/ private deck,Manhattan,Apartment,90.0,Entire home/apt,10024.0,2.0,1,31,390,92.0
10/3/2011,Great NYC Apartment,Manhattan,Apartment,100.0,Entire home/apt,10025.0,1.0,1,1,175,100.0
10/3/2011,"Lrg 1BD + private bath, Graham Ave",Brooklyn,Apartment,90.0,Private room,11211.0,1.0,1,10,96,92.0
10/3/2011,Bright Park Slope BR with Backyard,Brooklyn,Apartment,95.0,Private room,11215.0,2.0,1,13,105,95.0
10/3/2011,Bright Cozy Room in Bushwick,Brooklyn,Apartment,90.0,Private room,11237.0,1.0,1,2,55,90.0
10/3/2011,Radical Bushwick Bedroom with W/D,Brooklyn,Apartment,90.0,Private room,11237.0,1.0,1,0,75,94.0
10/3/2011,Lovely Room in Trendy Brooklyn!,Brooklyn,Apartment,95.0,Private room,11238.0,1.0,1,96,85,96.0
10/3/2011,Large Sunny 2 Bed 2 Bath by Park,Manhattan,Apartment,90.0,Private room,10002.0,1.0,1,3,300,92.0
10/3/2011,Private Bdrm in Huge Chelsea Loft,Manhattan,Apartment,100.0,Private room,10011.0,1.0,1,5,140,100.0
10/3/2011,GREENWICH VILLAGE ROOM WITH PR.BATH,Manhattan,Apartment,90.0,Private room,10012.0,1.0,1,0,140,94.0
10/3/2011,Your own space in a luxury building,Manhattan,Apartment,85.0,Private room,10065.0,1.0,1,11,145,85.0
10/4/2011,Calm airy top floor W'burgh 1-bed,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,1.0,1,0,200,94.0
10/4/2011,"Spacious, Quiet One Bedroom Apt",Brooklyn,Apartment,90.0,Entire home/apt,11216.0,1.0,1,0,119,94.0
10/4/2011,Perfect East Village Gem for 4,Manhattan,Apartment,90.0,Entire home/apt,10009.0,2.0,1,49,199,94.0
10/4/2011,"Beautiful 2b apt, AMAZING location",Manhattan,Apartment,100.0,Entire home/apt,10023.0,2.0,1,1,250,100.0
10/4/2011,LARGE APT & BED+WIFI+NEAR METRO!!,Manhattan,Apartment,90.0,Entire home/apt,10029.0,1.0,1,32,130,93.0
10/4/2011,Times Square Convenience! 2 Bedroom,Manhattan,Apartment,90.0,Entire home/apt,10036.0,2.0,1,0,495,94.0
10/4/2011,Sunny bedroom in Greenpoint,Brooklyn,Apartment,100.0,Private room,11222.0,1.0,1,1,120,100.0
10/5/2011,Williamsburg- Large 1BR & backyard,Brooklyn,Apartment,80.0,Entire home/apt,11211.0,1.0,1,6,155,80.0
10/5/2011,Brooklyn Studio,Brooklyn,Apartment,85.0,Entire home/apt,11226.0,1.0,1,4,65,85.0
10/5/2011,Authentic Kid-Friendly Loft,Brooklyn,Apartment,100.0,Entire home/apt,11249.0,1.0,1,1,250,100.0
10/5/2011,Entire Home/ APT New York City,Manhattan,Apartment,95.0,Entire home/apt,10016.0,1.0,1,5,280,95.0
10/5/2011,Hilton Grand Vacation Club Studio,Manhattan,Apartment,90.0,Entire home/apt,10019.0,1.0,1,0,450,94.0
10/5/2011,Vegetarian Artists Zen Happy Co-Op,Brooklyn,Apartment,90.0,Private room,11206.0,1.0,1,0,75,94.0
10/5/2011,1 BR in Browstone +Garden (B),Brooklyn,House,60.0,Private room,11207.0,1.0,1,2,75,60.0
10/5/2011,2 BR Renovated Brownstone w Garden,Brooklyn,House,100.0,Private room,11207.0,2.0,1,7,95,100.0
10/5/2011,1 BR in Townhouse w Garden (C),Brooklyn,Townhouse,90.0,Private room,11207.0,3.0,1,6,95,90.0
10/5/2011,2min to L train 20min to Union Sq,Brooklyn,Townhouse,80.0,Private room,11207.0,1.0,1,1,50,80.0
10/5/2011,2min walk to L train 20min Union Sq,Brooklyn,Townhouse,90.0,Private room,11207.0,2.0,1,0,80,94.0
10/5/2011,Charming Manhattan Pied-a-Terre (2),Manhattan,Apartment,90.0,Private room,10025.0,1.0,1,13,85,92.0
10/5/2011,"1 Bedroom, own Bath & huge terrace",Manhattan,Bed & Breakfast,90.0,Private room,10035.0,1.0,1,0,150,94.0
10/6/2011,Cozy Apartment in Williamsburg,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,1,4,120,95.0
10/6/2011,"Cute, quirky Park Slope Jr 1 bdroom",Brooklyn,Apartment,90.0,Entire home/apt,11215.0,1.0,1,8,135,94.0
10/6/2011,Crown Heights 2 bdrm Near Franklin,Brooklyn,Apartment,80.0,Entire home/apt,11216.0,2.0,1,5,130,84.0
10/6/2011,Best of Brooklyn - Entire Apartment,Brooklyn,Apartment,90.0,Entire home/apt,11217.0,1.0,1,1,125,94.0
10/6/2011,Brownstone Apt in Carroll Gardens,Brooklyn,House,100.0,Entire home/apt,11231.0,3.0,1,2,150,100.0
10/6/2011,"Amazing 1 bed, live like a Newyorkr",Manhattan,Apartment,90.0,Entire home/apt,10010.0,1.0,1,0,299,94.0
10/6/2011,Great Studio by Central Park UWS,Manhattan,Apartment,90.0,Entire home/apt,10024.0,2.0,1,15,150,91.0
10/6/2011,Astoria Garden Suite,Queens,Apartment,95.0,Entire home/apt,11105.0,1.0,1,23,64,98.0
10/6/2011,Very private & large room Wburg BK,Brooklyn,Apartment,100.0,Private room,11211.0,2.0,1,4,91,100.0
10/6/2011,"Sunny, Stylish East Village Apt",Manhattan,Apartment,100.0,Shared room,10009.0,1.0,1,7,100,100.0
10/7/2011,Huge private 2-bed Suite in Home,Brooklyn,Apartment,90.0,Entire home/apt,11205.0,2.0,1,39,129,91.0
10/7/2011,Private Suite in Townhouse w / Deck,Brooklyn,Apartment,90.0,Entire home/apt,11205.0,1.0,1,25,109,93.0
10/7/2011,Cozy empty studio Clinton Hill,Brooklyn,Apartment,100.0,Entire home/apt,11205.0,1.0,1,2,100,100.0
10/7/2011,Beautiful Furnished Studio Apt.,Brooklyn,Apartment,100.0,Entire home/apt,11216.0,1.0,1,1,95,100.0
10/7/2011,1 bedroom apartment in bedstuy,Brooklyn,Apartment,85.0,Entire home/apt,11221.0,1.0,1,16,95,89.0
10/7/2011,2-Bed Private Suite in Limestone,Brooklyn,Apartment,90.0,Entire home/apt,11225.0,2.0,1,0,139,94.0
10/7/2011,Spacious 2BR in Hip Fort Greene,Brooklyn,Apartment,85.0,Entire home/apt,11238.0,3.0,1,15,250,87.0
10/7/2011,Light-Filled 2BR Loft in Ft. Greene,Brooklyn,Loft,90.0,Entire home/apt,11217.0,3.0,1,0,280,94.0
10/7/2011,Newly Renovated 1 Bedroom in LES,Manhattan,Apartment,90.0,Entire home/apt,10002.0,1.0,1,7,195,94.0
10/7/2011,Perfectly Located EV Apartment,Manhattan,Apartment,95.0,Entire home/apt,10003.0,1.0,1,18,165,98.0
10/7/2011,Spacious Studio in Kips Bay,Manhattan,Apartment,90.0,Entire home/apt,10016.0,1.0,1,2,150,90.0
10/7/2011,Exquisite furnished for Exec.,Manhattan,Apartment,95.0,Entire home/apt,10027.0,1.0,1,34,225,95.0
10/7/2011,Charming Suite with Private Bath,Brooklyn,Bed & Breakfast,100.0,Private room,11225.0,1.0,1,1,99,100.0
10/7/2011,"GREAT LOCATION, ART  GALLERY&GARDEN",Manhattan,Bed & Breakfast,95.0,Private room,10027.0,2.0,1,17,165,95.0
10/8/2011,"Urban Oasis in Ft. Greene, Brooklyn",Brooklyn,Apartment,80.0,Entire home/apt,11217.0,2.0,1,3,490,80.0
10/8/2011,Great 1br in heart of Greenpoint,Brooklyn,Apartment,100.0,Entire home/apt,11222.0,1.0,1,4,125,100.0
10/8/2011,Spacious Williamsburg Retreat,Brooklyn,Apartment,90.0,Entire home/apt,11249.0,1.0,1,2,115,90.0
10/8/2011,Entire Apt in Charming Nolita,Manhattan,Apartment,95.0,Entire home/apt,10012.0,2.0,1,7,240,95.0
10/8/2011,"Beautiful, Historic Boutique Apt",Manhattan,Apartment,90.0,Entire home/apt,10027.0,1.0,1,19,110,91.0
10/8/2011,Harmony Hospitality House,Manhattan,Apartment,90.0,Entire home/apt,10027.0,1.0,1,3,115,92.0
10/8/2011,Beautiful Bright & Airy Guest Room,Brooklyn,Apartment,100.0,Private room,11206.0,1.0,1,14,100,100.0
10/8/2011,Private Room Near Brooklyn Museum,Brooklyn,House,90.0,Private room,11238.0,1.0,1,32,55,91.0
10/8/2011,"Chic, Sunny Nolita Apartment",Manhattan,Apartment,85.0,Private room,10012.0,1.0,1,32,149,86.0
10/8/2011,1 bedroom close to Central Park,Manhattan,Apartment,90.0,Private room,10025.0,1.0,1,5,60,92.0
10/9/2011,Modern stylish studio in BK Heights,Brooklyn,Apartment,100.0,Entire home/apt,11201.0,1.0,1,3,150,100.0
10/9/2011,"Charming, Cozy 1 Bdrm Apt.",Brooklyn,Apartment,95.0,Entire home/apt,11225.0,1.0,1,16,120,98.0
10/9/2011,East Village 1BD Views & Laundry,Manhattan,Apartment,100.0,Entire home/apt,10003.0,1.0,1,2,150,100.0
10/9/2011,Beautiful West Village 1 BD!,Manhattan,Apartment,95.0,Entire home/apt,10011.0,2.0,1,40,280,96.0
10/9/2011,Charming 2 Bd by Chelsea / Village,Manhattan,Apartment,95.0,Entire home/apt,10011.0,3.0,1,25,300,99.0
10/9/2011,Airy+Sunny 1bdrm- Steps to HighLine,Manhattan,Apartment,85.0,Entire home/apt,10011.0,1.0,1,13,220,87.0
10/9/2011,Clean and quite 1 BR in best area,Manhattan,Apartment,100.0,Entire home/apt,10014.0,1.0,1,1,190,100.0
10/9/2011,Great Studio in W. Village - NYC!,Manhattan,Apartment,95.0,Entire home/apt,10014.0,1.0,1,26,250,96.0
10/9/2011,BEST LOCATION LARGE GREAT 1 BED,Manhattan,Apartment,70.0,Entire home/apt,10016.0,2.0,1,18,119,72.0
10/9/2011,Beautiful1 Bedroom drman/elev bldg,Manhattan,Apartment,85.0,Entire home/apt,10128.0,2.0,1,9,300,89.0
10/9/2011,"1 BR, Book it 1st then write me",Queens,House,85.0,Private room,11372.0,1.0,1,23,69,86.0
10/9/2011,"Furnish BR, NO Inquiry 1st book it.",Queens,House,90.0,Private room,11372.0,1.0,1,15,79,91.0
10/9/2011,"Furnished 1 separate room, No Inqry",Queens,House,95.0,Private room,11372.0,2.0,1,7,79,97.0
10/9/2011,"No Inq,Read it, 1 BR, Rt of Subway,",Queens,House,85.0,Private room,11372.0,1.0,1,31,64,86.0
10/9/2011,"Read it 1st, A seprat fur BR, low $",Queens,House,80.0,Private room,11372.0,1.0,1,41,49,82.0
10/9/2011,HIPPIE STYLE COZY GUEST ROOM 2,Brooklyn,Apartment,95.0,Shared room,11226.0,2.0,1,10,49,98.0
10/9/2011,HIPPIE STYLE COZY private room,Brooklyn,Apartment,100.0,Shared room,11226.0,2.0,1,4,99,100.0
10/10/2011,Beautiful & spacey,Brooklyn,Apartment,95.0,Entire home/apt,11205.0,2.0,1,4,130,95.0
10/10/2011,"BIG 1br, SLEEPS 5, dishwashr, TV",Brooklyn,Apartment,95.0,Entire home/apt,11206.0,2.0,1,10,150,97.0
10/10/2011,Brooklyn Garden Apartment,Brooklyn,Apartment,90.0,Entire home/apt,11216.0,2.0,1,38,99,93.0
10/10/2011,Great 1BR in the heart of Chelsea,Manhattan,Apartment,90.0,Entire home/apt,10011.0,1.0,1,9,250,91.0
10/10/2011,Times Sq. Private Modern Apartment,Manhattan,Apartment,95.0,Entire home/apt,10036.0,2.0,1,77,179,97.0
10/10/2011,4BR Family apt 15 min to Manhattan,Queens,Apartment,90.0,Entire home/apt,11104.0,6.0,1,3,210,93.0
10/10/2011,Beautiful Apartment in South Harlem,Manhattan,Apartment,95.0,Private room,10026.0,1.0,1,35,84,97.0
10/10/2011,A Roomy Room in Times Square!,Manhattan,Apartment,80.0,Private room,10036.0,1.0,1,129,85,83.0
10/10/2011,Cozy NYC room 25min to Times Square,Queens,Apartment,95.0,Private room,11103.0,1.0,1,25,69,96.0
10/11/2011,Furnished 1 bedroom w/extra dbl bed,Brooklyn,Apartment,100.0,Entire home/apt,11203.0,2.0,1,1,86,100.0
10/11/2011,Sunny 1BR + Big Couch in WBG,Brooklyn,Apartment,85.0,Entire home/apt,11211.0,2.0,1,17,149,87.0
10/11/2011,Spacious Home by the Bay,Brooklyn,Apartment,95.0,Entire home/apt,11235.0,4.0,1,4,135,95.0
10/11/2011,Studio - Hottest BKLYN Neighborhood,Brooklyn,House,95.0,Entire home/apt,11238.0,1.0,1,16,149,98.0
10/11/2011,?Exclusive East Village Penthouse?,Manhattan,Apartment,95.0,Entire home/apt,10009.0,3.0,1,9,249,95.0
10/11/2011,Private/1BR Chelsea Times Square,Manhattan,Apartment,85.0,Entire home/apt,10011.0,1.0,1,16,215,87.0
10/11/2011,Huge Room in Prime Williamsburg,Brooklyn,Apartment,90.0,Private room,11211.0,1.0,1,0,150,94.0
10/11/2011,Prime Williamsburg Loft off Bedford,Brooklyn,Apartment,95.0,Private room,11249.0,1.0,1,70,129,96.0
10/11/2011,Private Master BR in Great LES Apt,Manhattan,Apartment,90.0,Private room,10002.0,1.0,1,5,89,90.0
10/11/2011,Sutton Plc NYC OwnPrvt Bdrm/hosted,Manhattan,Apartment,85.0,Private room,10022.0,1.0,1,76,95,88.0
10/12/2011,"Beautiful Cute Studio, Fort Greene",Brooklyn,Apartment,100.0,Entire home/apt,11205.0,1.0,1,1,140,100.0
10/12/2011,Apartment in a Historical Home,Brooklyn,Apartment,85.0,Entire home/apt,11213.0,1.0,1,25,180,85.0
10/12/2011,Prime Downtown West Village Studio,Manhattan,Apartment,95.0,Entire home/apt,10014.0,1.0,1,15,200,98.0
10/12/2011,ELEGANT AND SPACIOUS ONE BED APT,Manhattan,Apartment,80.0,Entire home/apt,10019.0,1.0,1,11,175,82.0
10/12/2011,"BRIGHT, SPACIOUS HELLS KITCHEN APT!",Manhattan,Apartment,85.0,Entire home/apt,10036.0,1.0,1,92,125,86.0
10/12/2011,"CHIC, SPACIOUS TIMES SQUARE STUDIO!",Manhattan,Apartment,90.0,Entire home/apt,10036.0,1.0,1,69,150,91.0
10/12/2011,"Garden Terrace Inn in Harlem, NYC",Manhattan,Bed & Breakfast,90.0,Entire home/apt,10031.0,2.0,1,27,220,92.0
10/12/2011,Garden Terrace Inn 3,Manhattan,House,100.0,Entire home/apt,10031.0,3.0,1,3,280,100.0
10/12/2011,Amazing Bedroom in a Brownstone Apt,Brooklyn,Apartment,95.0,Private room,11216.0,1.0,1,10,75,98.0
10/12/2011,Large Bed Room BKLYN Washer/dryer,Brooklyn,Apartment,90.0,Private room,11216.0,1.0,1,0,90,94.0
10/13/2011,beautiful brownstone apartment,Brooklyn,Apartment,90.0,Entire home/apt,11216.0,1.0,1,104,165,91.0
10/13/2011,Spacious apt. near Prospect Park,Brooklyn,Apartment,90.0,Entire home/apt,11238.0,1.0,1,0,135,94.0
10/13/2011,"Big, Bright, Enchanting Open Loft",Brooklyn,Loft,95.0,Entire home/apt,11222.0,2.0,1,8,190,98.0
10/13/2011,Gorgeous Gramercy Park Apartment,Manhattan,Apartment,100.0,Entire home/apt,10003.0,1.0,1,4,247,100.0
10/13/2011,Cozy Mexican Inspired Apartment,Manhattan,Apartment,100.0,Entire home/apt,10024.0,1.0,1,2,134,100.0
10/13/2011,Perfect NYC/Williamsburg Location,Brooklyn,Apartment,95.0,Private room,11211.0,1.0,1,68,109,98.0
10/13/2011,Warm & Welcoming Room $70/night,Brooklyn,Apartment,90.0,Private room,11237.0,1.0,1,35,70,92.0
10/13/2011,Huge Bedroom in Luxury High-Rise,Manhattan,Apartment,90.0,Private room,10036.0,1.0,1,0,129,94.0
10/14/2011,"Huge BK Loft: 1,000 sq ft. 1Bd|1Ba",Brooklyn,Apartment,95.0,Entire home/apt,11205.0,1.0,1,5,155,95.0
10/14/2011,Modern 2 bed in Park Slope,Brooklyn,Apartment,100.0,Entire home/apt,11215.0,2.0,1,1,160,100.0
10/14/2011,Lux Williamsburg Condo WHOLE FLOOR!,Brooklyn,Apartment,100.0,Entire home/apt,11222.0,2.0,1,5,245,100.0
10/14/2011,QUIET SUNNY EAST VILLAGE GREAT LOC!,Manhattan,Apartment,90.0,Entire home/apt,10003.0,1.0,1,32,159,91.0
10/14/2011,"Sweet Apt, Steps From Gramercy Park",Manhattan,Apartment,85.0,Entire home/apt,10010.0,1.0,1,5,135,85.0
10/14/2011,Chelsea Gem!  AMAZING Location,Manhattan,Apartment,95.0,Entire home/apt,10011.0,1.0,1,12,155,98.0
10/14/2011,Gorgeous Studio Close to Times Sq!,Manhattan,Apartment,95.0,Entire home/apt,10019.0,2.0,1,5,195,96.0
10/14/2011,"Huge BK Loft: 1,000 sq ft. 2Bd|1Ba",Brooklyn,Apartment,90.0,Private room,11205.0,1.0,1,3,90,93.0
10/14/2011,Cozy Room in Heart of East Village,Manhattan,Apartment,90.0,Private room,10009.0,1.0,1,6,125,90.0
10/14/2011,Comfortable Room in UES - NYC,Manhattan,Apartment,95.0,Private room,10029.0,1.0,1,43,95,98.0
10/14/2011,Private room on Upper East Side,Manhattan,Apartment,80.0,Private room,10128.0,1.0,1,5,96,80.0
10/14/2011,Lovely and neat place in Astoria,Queens,Apartment,90.0,Private room,11106.0,1.0,1,3,68,93.0
10/15/2011,Charming sun drenched sanctuary,Brooklyn,Apartment,90.0,Entire home/apt,11205.0,2.0,1,10,125,94.0
10/15/2011,Luxury Duplex Loft w. Private Roof,Brooklyn,Apartment,90.0,Entire home/apt,11215.0,1.0,1,21,450,94.0
10/15/2011,Picturesque brownstone 2BR by park,Brooklyn,Apartment,90.0,Entire home/apt,11217.0,1.0,1,7,185,92.0
10/15/2011,Sparkly Brownstone Bliss BRK,Brooklyn,Apartment,100.0,Entire home/apt,11238.0,3.0,1,2,275,100.0
10/15/2011,"LOFT IN WILLIAMSBURG, NEW YORK",Brooklyn,Apartment,100.0,Entire home/apt,11249.0,2.0,1,2,220,100.0
10/15/2011,Cosy & Convenient Midtown NY Studio,Manhattan,Apartment,90.0,Entire home/apt,10016.0,2.0,1,0,140,94.0
